MONTH,DAY_OF_MONTH,FL_DATE,MKT_CARRIER,OP_CARRIER,ORIGIN,DEST,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_1hrpre,CRS_DEP_1hrpost,DEP_1hrpre_num,Arr_1hrpre_num,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,snow_in,avg_feel,FAA_class,scheduled_Turnarnd,Scheduled_DEP,Scheduled_ARR_Ori,Actual_ARR_dt_Ori,Scheduled_DEP_EST,Scheduled_ARR_EST,Scheduled_ARR_Local,late_airjet_when_turnaround_within_180,day_of_week,DEP_DEL15
11,17,2023-11-17,UA,YV,IAH,AUS,61.0,140,17NOV23:11:00:00,17NOV23:13:00:00,21,16,78,57,61.0,55.0,0.0,3.475905,0.0,67.03275,Lrg,93.0,11/17/2023 12:30:00,11/17/2023 13:31:00,11/17/2023 13:21:00,11/17/2023 13:30:00,11/17/2023 14:31:00,11/17/2023 13:31:00,0,Friday,0.0
9,18,2023-09-18,WN,WN,SAN,RNO,95.0,488,18SEP23:09:00:00,18SEP23:11:00:00,17,6,75,66,65.0,59.0,0.0001,5.2138577,0.0,70.11429,Lrg,50.0,09/18/2023 10:55:00,09/18/2023 12:30:00,09/18/2023 12:45:00,09/18/2023 13:55:00,09/18/2023 15:30:00,09/18/2023 12:30:00,1,Monday,0.0
10,22,2023-10-22,AA,YX,CMH,LGA,106.0,479,22OCT23:12:00:00,22OCT23:14:00:00,9,31,56,38,49.0,36.0,0.0,6.7780147,0.0,47.45601,Med,30.0,10/22/2023 13:39:00,10/22/2023 15:25:00,10/22/2023 15:17:00,10/22/2023 13:39:00,10/22/2023 15:25:00,10/22/2023 15:25:00,0,Sunday,0.0
8,2,2023-08-02,WN,WN,STL,TPA,130.0,869,02AUG23:18:00:00,02AUG23:20:00:00,10,10,83,71,72.0,63.0,0.81,7.2994003,0.0,76.93775,Med,85.0,08/02/2023 19:50:00,08/02/2023 22:00:00,08/02/2023 22:02:00,08/02/2023 20:50:00,08/02/2023 23:00:00,08/02/2023 23:00:00,0,Wednesday,0.0
1,2,2023-01-02,UA,C5,DEN,LBB,93.0,456,02JAN23:08:00:00,02JAN23:10:00:00,37,0,28,24,27.0,21.9,0.12,7.0387077,0.9,18.938375,Lrg,156.0,01/02/2023  9:40:00,01/02/2023 11:13:00,01/02/2023 20:51:00,01/02/2023 11:40:00,01/02/2023 13:13:00,01/02/2023 12:13:00,0,Monday,1.0
2,27,2023-02-27,UA,OO,LAX,PSP,56.0,110,27FEB23:18:00:00,27FEB23:20:00:00,18,3,54,46,51.1,43.0,0.2,6.6042194,0.0,49.856087,Lrg,72.0,02/27/2023 19:18:00,02/27/2023 20:14:00,02/27/2023 20:06:00,02/27/2023 22:18:00,02/27/2023 23:14:00,02/27/2023 20:14:00,0,Monday,0.0
5,24,2023-05-24,WN,WN,CMH,AUS,160.0,1073,24MAY23:14:00:00,24MAY23:16:00:00,6,18,83,53,57.0,48.0,0.0,6.169731,0.0,67.214195,Med,60.0,05/24/2023 15:15:00,05/24/2023 17:55:00,05/24/2023 18:04:00,05/24/2023 15:15:00,05/24/2023 17:55:00,05/24/2023 16:55:00,1,Wednesday,0.0
7,8,2023-07-08,AA,AA,DFW,PHX,150.0,868,08JUL23:20:00:00,08JUL23:22:00:00,45,24,98,79,73.0,69.1,0.0001,9.12425,0.0,93.78411,Lrg,61.0,07/08/2023 21:26:00,07/08/2023 23:56:00,07/08/2023 23:59:00,07/08/2023 22:26:00,07/09/2023  1:56:00,07/08/2023 21:56:00,0,Saturday,0.0
7,9,2023-07-09,AA,OO,DFW,LFT,89.0,351,09JUL23:19:00:00,09JUL23:21:00:00,63,1,90,74,73.9,69.1,0.12,8.081479,0.0,86.479485,Lrg,194.0,07/09/2023 20:43:00,07/09/2023 22:12:00,07/09/2023 22:08:00,07/09/2023 21:43:00,07/09/2023 23:12:00,07/09/2023 22:12:00,0,Sunday,0.0
1,16,2023-01-16,AA,MQ,DFW,JAN,90.0,408,16JAN23:09:00:00,16JAN23:11:00:00,31,1,76,57,55.9,39.9,0.0,12.339462,0.0,66.27157,Lrg,67.0,01/16/2023 10:40:00,01/16/2023 12:10:00,01/16/2023 12:01:00,01/16/2023 11:40:00,01/16/2023 13:10:00,01/16/2023 12:10:00,0,Monday,0.0
4,10,2023-04-10,WN,WN,SJC,LAS,85.0,386,10APR23:19:00:00,10APR23:21:00:00,9,34,79,52,54.0,43.0,0.0,5.9090385,0.0,61.504112,Med,70.0,04/10/2023 20:35:00,04/10/2023 22:00:00,04/10/2023 21:41:00,04/10/2023 23:35:00,04/11/2023  1:00:00,04/10/2023 22:00:00,0,Monday,0.0
2,24,2023-02-24,DL,OO,SLC,OKC,149.0,866,24FEB23:19:00:00,24FEB23:21:00:00,5,5,40,24,24.1,17.1,0.0001,8.950456,0.0001,25.923805,Lrg,59.0,02/24/2023 20:55:00,02/24/2023 23:24:00,02/24/2023 23:20:00,02/24/2023 22:55:00,02/25/2023  1:24:00,02/25/2023  0:24:00,0,Friday,0.0
10,2,2023-10-02,DL,DL,ATL,CID,121.0,694,02OCT23:19:00:00,02OCT23:21:00:00,65,1,84,65,60.0,55.0,0.0,7.212503,0.0,73.6697,Lrg,220.0,10/02/2023 20:45:00,10/02/2023 22:46:00,10/02/2023 22:28:00,10/02/2023 20:45:00,10/02/2023 22:46:00,10/02/2023 21:46:00,0,Monday,0.0
2,18,2023-02-18,AA,OH,DCA,CRW,77.0,249,18FEB23:18:00:00,18FEB23:20:00:00,16,0,48,28,27.0,12.9,0.0,8.689762,0.0,30.586254,Lrg,56.0,02/18/2023 19:55:00,02/18/2023 21:12:00,02/18/2023 20:54:00,02/18/2023 19:55:00,02/18/2023 21:12:00,02/18/2023 21:12:00,0,Saturday,0.0
8,31,2023-08-31,AA,AA,DFW,RSW,185.0,1017,31AUG23:09:00:00,31AUG23:11:00:00,22,1,99,75,61.0,55.0,0.0,5.0400624,0.0,86.70616,Lrg,85.0,08/31/2023 10:40:00,08/31/2023 13:45:00,08/31/2023 13:22:00,08/31/2023 11:40:00,08/31/2023 14:45:00,08/31/2023 14:45:00,0,Thursday,0.0
6,5,2023-06-05,AA,AA,LAS,PHX,75.0,255,05JUN23:18:00:00,05JUN23:20:00:00,28,32,98,74,37.9,17.1,0.0,7.2994003,0.0,83.61888,Lrg,50.0,06/05/2023 19:01:00,06/05/2023 20:16:00,06/05/2023 20:18:00,06/05/2023 22:01:00,06/06/2023  0:16:00,06/05/2023 20:16:00,0,Monday,0.0
9,1,2023-09-01,DL,DL,JFK,TPA,198.0,1005,01SEP23:18:00:00,01SEP23:20:00:00,17,11,76,59,56.0,47.0,0.0,7.212503,0.0,66.26415,Lrg,74.0,09/01/2023 19:29:00,09/01/2023 22:47:00,09/01/2023 22:23:00,09/01/2023 19:29:00,09/01/2023 22:47:00,09/01/2023 22:47:00,0,Friday,0.0
11,30,2023-11-30,DL,DL,DTW,ATL,121.0,594,30NOV23:09:00:00,30NOV23:11:00:00,8,57,54,26,37.4,23.0,0.0,11.209793,0.0,33.559513,Lrg,144.0,11/30/2023 10:17:00,11/30/2023 12:18:00,11/30/2023 12:10:00,11/30/2023 10:17:00,11/30/2023 12:18:00,11/30/2023 12:18:00,0,Thursday,0.0
4,4,2023-04-04,AA,AA,DFW,BOS,215.0,1562,04APR23:15:00:00,04APR23:17:00:00,28,27,82,72,71.1,66.9,0.0001,17.118832,0.0,77.430466,Lrg,58.0,04/04/2023 16:01:00,04/04/2023 19:36:00,04/04/2023 19:12:00,04/04/2023 17:01:00,04/04/2023 20:36:00,04/04/2023 20:36:00,0,Tuesday,0.0
8,15,2023-08-15,WN,WN,LAS,SBA,70.0,289,15AUG23:19:00:00,15AUG23:21:00:00,18,1,105,86,58.0,42.0,0.0,6.082834,0.0,92.54591,Lrg,45.0,08/15/2023 20:35:00,08/15/2023 21:45:00,08/15/2023 21:54:00,08/15/2023 23:35:00,08/16/2023  0:45:00,08/15/2023 21:45:00,0,Tuesday,0.0
2,12,2023-02-12,AA,AA,EWR,DFW,250.0,1372,12FEB23:17:00:00,12FEB23:19:00:00,26,56,48,31,30.0,18.0,0.12,3.9972906,0.0,38.3584,Lrg,55.0,02/12/2023 18:15:00,02/12/2023 22:25:00,02/12/2023 22:07:00,02/12/2023 18:15:00,02/12/2023 22:25:00,02/12/2023 21:25:00,0,Sunday,0.0
8,20,2023-08-20,DL,DL,ATL,COS,190.0,1184,20AUG23:19:00:00,20AUG23:21:00:00,57,3,92,72,68.0,63.0,0.0,5.6483455,0.0,82.98483,Lrg,249.0,08/20/2023 20:27:00,08/20/2023 23:37:00,08/20/2023 23:10:00,08/20/2023 20:27:00,08/20/2023 23:37:00,08/20/2023 21:37:00,0,Sunday,0.0
1,17,2023-01-17,DL,DL,LAX,MSP,220.0,1535,17JAN23:22:00:00,18JAN23:00:00:00,17,12,58,47,44.1,32.0,0.0,6.6042194,0.0,52.573982,Lrg,84.0,01/17/2023 23:54:00,01/18/2023  3:34:00,01/18/2023  3:11:00,01/18/2023  2:54:00,01/18/2023  6:34:00,01/18/2023  5:34:00,0,Tuesday,0.0
6,12,2023-06-12,UA,UA,IAD,PWM,97.0,493,12JUN23:11:00:00,12JUN23:13:00:00,1,3,78,58,70.0,54.0,0.09,7.646991,0.0,72.35115,Lrg,65.0,06/12/2023 12:30:00,06/12/2023 14:07:00,06/12/2023 14:28:00,06/12/2023 12:30:00,06/12/2023 14:07:00,06/12/2023 14:07:00,1,Monday,1.0
7,1,2023-07-01,WN,WN,BNA,DEN,165.0,1014,01JUL23:20:00:00,01JUL23:22:00:00,3,37,90,68,75.0,66.0,0.51,5.8221407,0.0,76.29107,Lrg,620.0,07/01/2023 21:25:00,07/02/2023  0:10:00,07/02/2023  1:07:00,07/01/2023 22:25:00,07/02/2023  1:10:00,07/01/2023 23:10:00,0,Saturday,1.0
5,1,2023-05-01,AA,AA,ORD,PHL,129.0,678,01MAY23:08:00:00,01MAY23:10:00:00,80,8,50,40,39.9,33.1,0.08,14.946391,0.0,36.475586,Lrg,59.0,05/01/2023  9:36:00,05/01/2023 11:45:00,05/01/2023 11:33:00,05/01/2023 10:36:00,05/01/2023 12:45:00,05/01/2023 12:45:00,0,Monday,0.0
10,7,2023-10-07,UA,OO,DEN,VEL,69.0,259,07OCT23:11:00:00,07OCT23:13:00:00,76,0,73,38,35.0,27.0,0.0,6.5173216,0.0,52.86082,Lrg,43.0,10/07/2023 12:20:00,10/07/2023 13:29:00,10/07/2023 13:22:00,10/07/2023 14:20:00,10/07/2023 15:29:00,10/07/2023 13:29:00,0,Saturday,0.0
5,10,2023-05-10,WN,WN,BWI,GSP,90.0,426,10MAY23:14:00:00,10MAY23:16:00:00,14,1,74,46,46.9,35.1,0.0,3.3890073,0.0,60.61191,Lrg,55.0,05/10/2023 15:40:00,05/10/2023 17:10:00,05/10/2023 17:31:00,05/10/2023 15:40:00,05/10/2023 17:10:00,05/10/2023 17:10:00,0,Wednesday,1.0
8,15,2023-08-15,WN,WN,BNA,MKE,95.0,475,15AUG23:09:00:00,15AUG23:11:00:00,12,6,84,68,69.0,59.0,0.0,6.8649125,0.0,75.969246,Lrg,55.0,08/15/2023 10:10:00,08/15/2023 11:45:00,08/15/2023 12:10:00,08/15/2023 11:10:00,08/15/2023 12:45:00,08/15/2023 11:45:00,0,Tuesday,0.0
6,20,2023-06-20,WN,WN,BUR,ABQ,110.0,672,20JUN23:11:00:00,20JUN23:13:00:00,4,8,77,56,54.0,45.0,0.0,4.6924715,0.0,66.669685,Med,35.0,06/20/2023 12:45:00,06/20/2023 14:35:00,06/20/2023 14:13:00,06/20/2023 15:45:00,06/20/2023 17:35:00,06/20/2023 15:35:00,0,Tuesday,0.0
5,25,2023-05-25,WN,WN,SLC,AUS,155.0,1086,25MAY23:12:00:00,25MAY23:14:00:00,9,19,79,57,53.1,39.9,0.02,6.8649125,0.0,67.00857,Lrg,40.0,05/25/2023 13:30:00,05/25/2023 16:05:00,05/25/2023 16:13:00,05/25/2023 15:30:00,05/25/2023 18:05:00,05/25/2023 17:05:00,0,Thursday,0.0
3,19,2023-03-19,DL,DL,DFW,BOS,223.0,1562,19MAR23:18:00:00,19MAR23:20:00:00,54,25,53,31,25.0,12.9,0.0,5.561448,0.0,38.92151,Lrg,55.0,03/19/2023 19:11:00,03/19/2023 22:54:00,03/19/2023 22:35:00,03/19/2023 20:11:00,03/19/2023 23:54:00,03/19/2023 23:54:00,0,Sunday,0.0
6,28,2023-06-28,DL,DL,MSP,DCA,141.0,931,28JUN23:09:00:00,28JUN23:11:00:00,13,33,86,70,69.1,57.0,0.01,9.993227,0.0,78.19617,Lrg,70.0,06/28/2023 10:39:00,06/28/2023 13:00:00,06/28/2023 13:15:00,06/28/2023 11:39:00,06/28/2023 14:00:00,06/28/2023 14:00:00,0,Wednesday,1.0
5,15,2023-05-15,WN,WN,BUR,LAS,65.0,223,15MAY23:09:00:00,15MAY23:11:00:00,6,32,75,59,57.9,54.0,0.0,4.7793694,0.0,64.54174,Med,45.0,05/15/2023 10:00:00,05/15/2023 11:05:00,05/15/2023 11:13:00,05/15/2023 13:00:00,05/15/2023 14:05:00,05/15/2023 11:05:00,0,Monday,0.0
7,31,2023-07-31,DL,9E,DTW,CMH,62.0,155,31JUL23:11:00:00,31JUL23:13:00:00,7,8,77,59,57.2,51.8,0.0,5.12696,0.0,69.82638,Lrg,55.0,07/31/2023 12:20:00,07/31/2023 13:22:00,07/31/2023 13:09:00,07/31/2023 12:20:00,07/31/2023 13:22:00,07/31/2023 13:22:00,0,Monday,0.0
2,26,2023-02-26,AS,AS,SEA,MCO,325.0,2554,26FEB23:20:00:00,26FEB23:22:00:00,11,31,46,32,33.1,27.0,0.28,10.514612,1.6,29.128143,Lrg,68.0,02/26/2023 21:40:00,02/27/2023  3:05:00,02/27/2023  3:16:00,02/27/2023  0:40:00,02/27/2023  6:05:00,02/27/2023  6:05:00,1,Sunday,1.0
4,21,2023-04-21,DL,DL,DCA,MSP,168.0,931,21APR23:14:00:00,21APR23:16:00:00,28,29,88,58,57.9,46.9,0.0,7.907684,0.0,71.55436,Lrg,60.0,04/21/2023 15:26:00,04/21/2023 18:14:00,04/21/2023 17:40:00,04/21/2023 15:26:00,04/21/2023 18:14:00,04/21/2023 17:14:00,0,Friday,0.0
1,12,2023-01-12,B6,B6,EWR,PBI,197.0,1023,12JAN23:12:00:00,12JAN23:14:00:00,21,8,57,39,53.1,28.9,0.21,5.561448,0.0,45.881542,Lrg,56.0,01/12/2023 13:15:00,01/12/2023 16:32:00,01/12/2023 16:47:00,01/12/2023 13:15:00,01/12/2023 16:32:00,01/12/2023 16:32:00,0,Thursday,1.0
3,7,2023-03-07,B6,B6,PHX,JFK,272.0,2153,07MAR23:22:00:00,08MAR23:00:00:00,8,19,73,56,42.1,30.0,0.0,3.1283145,0.0,63.758186,Lrg,50.0,03/07/2023 23:59:00,03/08/2023  4:31:00,03/08/2023  5:28:00,03/08/2023  1:59:00,03/08/2023  6:31:00,03/08/2023  6:31:00,1,Tuesday,1.0
11,15,2023-11-15,NK,NK,FLL,PIT,157.0,994,15NOV23:20:00:00,15NOV23:22:00:00,16,5,77,68,72.0,68.0,6.69,18.2485,0.0,72.66016,Lrg,227.0,11/15/2023 21:05:00,11/15/2023 23:42:00,11/16/2023  2:03:00,11/15/2023 21:05:00,11/15/2023 23:42:00,11/15/2023 23:42:00,0,Wednesday,1.0
3,28,2023-03-28,DL,YX,BOS,PIT,123.0,496,28MAR23:07:00:00,28MAR23:09:00:00,30,2,46,37,37.0,21.9,0.23,5.0400624,0.0,36.43922,Lrg,54.0,03/28/2023  8:55:00,03/28/2023 10:58:00,03/28/2023 10:47:00,03/28/2023  8:55:00,03/28/2023 10:58:00,03/28/2023 10:58:00,0,Tuesday,0.0
7,13,2023-07-13,WN,WN,BNA,ATL,70.0,214,13JUL23:11:00:00,13JUL23:13:00:00,13,46,92,77,74.0,70.0,0.0001,5.12696,0.0,88.60615,Lrg,40.0,07/13/2023 12:15:00,07/13/2023 13:25:00,07/13/2023 13:26:00,07/13/2023 13:15:00,07/13/2023 14:25:00,07/13/2023 14:25:00,0,Thursday,0.0
6,19,2023-06-19,F9,F9,MSY,DEN,185.0,1062,19JUN23:17:00:00,19JUN23:19:00:00,10,35,96,74,80.6,69.1,0.01,10.9491005,0.0,98.72134,Med,46.0,06/19/2023 18:45:00,06/19/2023 21:50:00,06/19/2023 21:54:00,06/19/2023 19:45:00,06/19/2023 22:50:00,06/19/2023 20:50:00,1,Monday,1.0
6,19,2023-06-19,WN,WN,LAX,ABQ,110.0,677,19JUN23:13:00:00,19JUN23:15:00:00,35,4,71,61,59.0,55.0,0.0,6.3435264,0.0,63.87136,Lrg,80.0,06/19/2023 14:30:00,06/19/2023 16:20:00,06/19/2023 16:06:00,06/19/2023 17:30:00,06/19/2023 19:20:00,06/19/2023 17:20:00,0,Monday,0.0
10,29,2023-10-29,AA,AA,DFW,FAT,210.0,1313,29OCT23:19:00:00,29OCT23:21:00:00,54,1,55,40,55.0,37.0,0.24,15.72847,0.0,39.001984,Lrg,60.0,10/29/2023 20:45:00,10/30/2023  0:15:00,10/30/2023  1:34:00,10/29/2023 21:45:00,10/30/2023  1:15:00,10/29/2023 22:15:00,1,Sunday,1.0
4,27,2023-04-27,WN,WN,BWI,BUF,75.0,281,27APR23:10:00:00,27APR23:12:00:00,24,2,67,52,53.1,48.0,0.0001,7.2994003,0.0,58.737167,Lrg,60.0,04/27/2023 11:10:00,04/27/2023 12:25:00,04/27/2023 12:18:00,04/27/2023 11:10:00,04/27/2023 12:25:00,04/27/2023 12:25:00,0,Thursday,0.0
9,9,2023-09-09,DL,DL,DTW,TPA,155.0,983,09SEP23:13:00:00,09SEP23:15:00:00,9,14,73,59,60.0,53.0,0.0001,4.431779,0.0,64.10328,Lrg,70.0,09/09/2023 14:25:00,09/09/2023 17:00:00,09/09/2023 16:48:00,09/09/2023 14:25:00,09/09/2023 17:00:00,09/09/2023 17:00:00,0,Saturday,0.0
2,12,2023-02-12,WN,WN,MCI,MDW,80.0,405,12FEB23:11:00:00,12FEB23:13:00:00,5,22,58,28,35.1,21.0,0.0,8.863558,0.0,37.51217,Med,50.0,02/12/2023 12:35:00,02/12/2023 13:55:00,02/12/2023 13:39:00,02/12/2023 13:35:00,02/12/2023 14:55:00,02/12/2023 13:55:00,0,Sunday,0.0
11,3,2023-11-03,NK,NK,SMF,LAS,91.0,397,03NOV23:19:00:00,03NOV23:21:00:00,9,30,82,50,51.0,42.0,0.0,2.6938264,0.0,65.686806,Med,57.0,11/03/2023 20:40:00,11/03/2023 22:11:00,11/03/2023 22:01:00,11/03/2023 23:40:00,11/04/2023  1:11:00,11/03/2023 22:11:00,0,Friday,0.0
3,10,2023-03-10,AA,OH,CLT,SAV,82.0,213,10MAR23:08:00:00,10MAR23:10:00:00,10,0,58,46,52.0,28.0,0.18,6.5173216,0.0,51.44012,Lrg,60.0,03/10/2023  9:05:00,03/10/2023 10:27:00,03/10/2023 10:00:00,03/10/2023  9:05:00,03/10/2023 10:27:00,03/10/2023 10:27:00,0,Friday,0.0
8,15,2023-08-15,UA,UA,EWR,DEN,253.0,1605,15AUG23:06:00:00,15AUG23:08:00:00,31,28,84,72,72.0,68.0,0.43,7.0387077,0.0,78.04778,Lrg,225.0,08/15/2023  7:59:00,08/15/2023 12:12:00,08/15/2023 11:50:00,08/15/2023  7:59:00,08/15/2023 12:12:00,08/15/2023 10:12:00,0,Tuesday,0.0
7,25,2023-07-25,UA,UA,CLT,IAD,83.0,322,25JUL23:18:00:00,25JUL23:20:00:00,57,4,92,70,70.0,62.0,0.0,2.6938264,0.0,82.535446,Lrg,57.0,07/25/2023 19:55:00,07/25/2023 21:18:00,07/25/2023 22:50:00,07/25/2023 19:55:00,07/25/2023 21:18:00,07/25/2023 21:18:00,0,Tuesday,1.0
7,21,2023-07-21,DL,OO,ATL,AGS,62.0,143,21JUL23:22:00:00,22JUL23:00:00:00,68,1,94,72,75.0,68.0,0.13,8.255275,0.0,84.16541,Lrg,138.0,07/21/2023 23:35:00,07/22/2023  0:37:00,07/22/2023  1:28:00,07/21/2023 23:35:00,07/22/2023  0:37:00,07/22/2023  0:37:00,1,Friday,1.0
5,25,2023-05-25,UA,OO,LAX,RNO,93.0,391,25MAY23:07:00:00,25MAY23:09:00:00,37,1,65,59,55.0,48.2,0.01,7.646991,0.0,60.857002,Lrg,48.0,05/25/2023  8:28:00,05/25/2023 10:01:00,05/25/2023 10:01:00,05/25/2023 11:28:00,05/25/2023 13:01:00,05/25/2023 10:01:00,0,Thursday,0.0
9,18,2023-09-18,AA,OO,DFW,DRO,147.0,674,18SEP23:09:00:00,18SEP23:11:00:00,23,0,94,66,59.0,48.0,0.0,6.082834,0.0,80.382034,Lrg,82.0,09/18/2023 10:33:00,09/18/2023 13:00:00,09/18/2023 12:44:00,09/18/2023 11:33:00,09/18/2023 14:00:00,09/18/2023 12:00:00,0,Monday,0.0
11,25,2023-11-25,DL,DL,MSP,PSC,213.0,1254,25NOV23:17:00:00,25NOV23:19:00:00,7,1,32,23,23.0,8.0,0.01,5.2138577,0.4,20.00935,Lrg,88.0,11/25/2023 18:25:00,11/25/2023 21:58:00,11/25/2023 21:49:00,11/25/2023 19:25:00,11/25/2023 22:58:00,11/25/2023 19:58:00,0,Saturday,0.0
10,3,2023-10-03,NK,NK,ATL,MSP,159.0,907,03OCT23:10:00:00,03OCT23:12:00:00,57,14,84,65,59.0,53.0,0.0,6.256629,0.0,73.40835,Lrg,51.0,10/03/2023 11:35:00,10/03/2023 14:14:00,10/03/2023 13:54:00,10/03/2023 11:35:00,10/03/2023 14:14:00,10/03/2023 13:14:00,0,Tuesday,0.0
10,26,2023-10-26,UA,UA,AUS,DEN,139.0,775,26OCT23:17:00:00,26OCT23:19:00:00,19,50,79,69,76.0,68.0,2.59,6.5173216,0.0,75.86969,Lrg,62.0,10/26/2023 18:21:00,10/26/2023 20:40:00,10/26/2023 21:05:00,10/26/2023 19:21:00,10/26/2023 21:40:00,10/26/2023 19:40:00,1,Thursday,1.0
1,23,2023-01-23,WN,WN,ATL,JAN,85.0,341,23JAN23:07:00:00,23JAN23:09:00:00,46,0,48,35,44.1,28.0,0.01,9.211148,0.0,36.9836,Lrg,45.0,01/23/2023  8:55:00,01/23/2023 10:20:00,01/23/2023 10:29:00,01/23/2023  8:55:00,01/23/2023 10:20:00,01/23/2023  9:20:00,0,Monday,0.0
2,13,2023-02-13,DL,OO,ATL,TRI,70.0,227,13FEB23:20:00:00,13FEB23:22:00:00,36,0,66,38,34.0,21.9,0.0,8.255275,0.0,48.195545,Lrg,254.0,02/13/2023 21:00:00,02/13/2023 22:10:00,02/13/2023 21:48:00,02/13/2023 21:00:00,02/13/2023 22:10:00,02/13/2023 22:10:00,0,Monday,0.0
3,23,2023-03-23,DL,DL,AUS,ATL,131.0,813,23MAR23:09:00:00,23MAR23:11:00:00,14,62,81,69,69.1,66.0,0.0,13.469131,0.0,74.43098,Lrg,70.0,03/23/2023 10:08:00,03/23/2023 12:19:00,03/23/2023 12:29:00,03/23/2023 11:08:00,03/23/2023 13:19:00,03/23/2023 13:19:00,0,Thursday,0.0
3,12,2023-03-12,WN,WN,HOU,SRQ,120.0,789,12MAR23:18:00:00,12MAR23:20:00:00,5,6,85,61,68.0,53.1,0.0,13.90362,0.0,74.10971,Med,45.0,03/12/2023 19:50:00,03/12/2023 21:50:00,03/12/2023 22:23:00,03/12/2023 20:50:00,03/12/2023 22:50:00,03/12/2023 22:50:00,0,Sunday,1.0
8,6,2023-08-06,WN,WN,SNA,SJC,75.0,342,06AUG23:09:00:00,06AUG23:11:00:00,11,8,82,67,66.0,63.0,0.0,5.7352433,0.0,72.06081,Med,35.0,08/06/2023 10:40:00,08/06/2023 11:55:00,08/06/2023 11:56:00,08/06/2023 13:40:00,08/06/2023 14:55:00,08/06/2023 11:55:00,0,Sunday,0.0
8,30,2023-08-30,UA,UA,LAS,DEN,123.0,628,30AUG23:08:00:00,30AUG23:10:00:00,26,70,109,84,45.0,37.0,0.0,6.082834,0.0,92.302765,Lrg,62.0,08/30/2023  9:42:00,08/30/2023 11:45:00,08/30/2023 11:27:00,08/30/2023 12:42:00,08/30/2023 14:45:00,08/30/2023 12:45:00,0,Wednesday,0.0
3,27,2023-03-27,B6,B6,JFK,RSW,207.0,1074,27MAR23:14:00:00,27MAR23:16:00:00,22,5,57,39,43.0,23.0,0.16,10.080125,0.0,44.816517,Lrg,56.0,03/27/2023 15:20:00,03/27/2023 18:47:00,03/27/2023 19:10:00,03/27/2023 15:20:00,03/27/2023 18:47:00,03/27/2023 18:47:00,1,Monday,1.0
7,29,2023-07-29,AA,AA,CLT,LAS,275.0,1916,29JUL23:14:00:00,29JUL23:16:00:00,45,24,89,72,74.0,66.0,0.0001,5.561448,0.0,82.87269,Lrg,12.0,07/29/2023 15:05:00,07/29/2023 19:40:00,07/29/2023 19:51:00,07/29/2023 15:05:00,07/29/2023 19:40:00,07/29/2023 16:40:00,0,Saturday,1.0
2,28,2023-02-28,UA,YX,CLT,EWR,118.0,529,28FEB23:16:00:00,28FEB23:18:00:00,63,31,79,55,59.0,36.0,0.0,4.6924715,0.0,68.22983,Lrg,77.0,02/28/2023 17:56:00,02/28/2023 19:54:00,02/28/2023 19:48:00,02/28/2023 17:56:00,02/28/2023 19:54:00,02/28/2023 19:54:00,1,Tuesday,0.0
4,23,2023-04-23,DL,OO,MSP,FSD,70.0,196,23APR23:18:00:00,23APR23:20:00:00,32,1,45,29,25.0,18.0,0.0,6.430424,0.0001,32.69797,Lrg,57.0,04/23/2023 19:45:00,04/23/2023 20:55:00,04/23/2023 20:34:00,04/23/2023 20:45:00,04/23/2023 21:55:00,04/23/2023 20:55:00,0,Sunday,0.0
6,30,2023-06-30,F9,F9,DEN,SMF,160.0,909,30JUN23:14:00:00,30JUN23:16:00:00,36,5,70,54,57.9,48.9,0.11,7.0387077,0.0,61.802998,Lrg,148.0,06/30/2023 15:13:00,06/30/2023 17:53:00,06/30/2023 18:26:00,06/30/2023 17:13:00,06/30/2023 19:53:00,06/30/2023 16:53:00,1,Friday,1.0
2,6,2023-02-06,DL,OO,BOS,JFK,95.0,187,06FEB23:17:00:00,06FEB23:19:00:00,25,22,49,32,30.0,14.0,0.0,9.211148,0.0,33.894627,Lrg,49.0,02/06/2023 18:15:00,02/06/2023 19:50:00,02/06/2023 20:32:00,02/06/2023 18:15:00,02/06/2023 19:50:00,02/06/2023 19:50:00,1,Monday,1.0
3,2,2023-03-02,UA,UA,IAH,LGA,215.0,1416,02MAR23:08:00:00,02MAR23:10:00:00,10,26,79,65,72.0,63.0,0.08,11.035998,0.0,74.12899,Lrg,60.0,03/02/2023  9:54:00,03/02/2023 13:29:00,03/02/2023 13:17:00,03/02/2023 10:54:00,03/02/2023 14:29:00,03/02/2023 14:29:00,0,Thursday,0.0
11,21,2023-11-21,NK,NK,TPA,FLL,69.0,197,21NOV23:09:00:00,21NOV23:11:00:00,19,27,85,70,67.0,65.0,0.0,6.6042194,0.0,76.45585,Lrg,39.0,11/21/2023 10:11:00,11/21/2023 11:20:00,11/21/2023 11:26:00,11/21/2023 10:11:00,11/21/2023 11:20:00,11/21/2023 11:20:00,0,Tuesday,1.0
5,13,2023-05-13,WN,WN,DEN,IAH,145.0,862,13MAY23:10:00:00,13MAY23:12:00:00,43,35,61,45,48.9,41.0,0.03,9.471841,0.0,52.070717,Lrg,75.0,05/13/2023 11:00:00,05/13/2023 13:25:00,05/13/2023 13:29:00,05/13/2023 13:00:00,05/13/2023 15:25:00,05/13/2023 14:25:00,0,Saturday,0.0
